c_days_from_compas,juv_other_count,start,juv_misd_count,juv_fel_count,days_b_screening_arrest,priors_count,r_days_from_arrest,decile_score,is_violent_recid,event,end,is_recid,sex,two_year_recid,two_year_recid_prob,age_cat
1.0,0,0,0,0,0.0,3,1.0,4,1,1,491,1,Male,1,0.99542266,25 - 45
1.0,0,38,0,0,-1.0,6,,6,0,1,153,1,Male,1,0.99808586,25 - 45
1.0,0,33,0,0,-1.0,4,,3,1,1,259,1,Male,1,0.9988961,25 - 45
1.0,0,0,0,0,-1.0,6,0.0,4,0,1,145,1,Male,1,0.9983803,25 - 45
1.0,0,0,0,0,0.0,0,,1,0,0,737,0,Male,0,0.00030954156,25 - 45
1.0,0,0,0,0,-1.0,4,,2,0,0,55,0,Male,0,0.001959756,25 - 45
1.0,0,0,0,0,-1.0,0,,3,0,1,396,1,Male,1,0.99625874,25 - 45
1.0,0,0,0,0,-1.0,0,,6,0,0,891,0,Male,0,0.00021103914,25 - 45
118.0,0,0,1,0,-58.0,10,,7,0,1,63,1,Female,1,0.99850357,25 - 45
1.0,0,0,0,0,-1.0,11,,10,0,0,1128,0,Male,0,0.00024702528,25 - 45
1.0,0,0,0,0,-1.0,2,,2,0,0,1075,0,Male,0,0.00015016839,25 - 45
1.0,0,1,0,0,-1.0,7,,10,0,1,8,1,Male,1,0.99916077,25 - 45
1.0,0,0,0,0,-1.0,2,56.0,2,0,0,118,1,Male,0,0.87959874,25 - 45
0.0,0,0,0,0,,2,,4,0,1,77,1,Male,1,0.99775887,25 - 45
369.0,0,0,1,0,,3,,6,0,0,791,0,Male,0,0.00039249726,25 - 45
1.0,0,1,0,0,-1.0,0,0.0,5,0,0,383,1,Male,1,0.98168635,25 - 45
9.0,0,0,0,0,-9.0,1,,2,0,0,869,0,Male,0,0.00020072915,25 - 45
170.0,0,0,0,0,-170.0,4,,5,0,0,933,0,Male,0,0.00025391154,25 - 45
1.0,0,0,0,0,-1.0,0,,1,0,0,496,0,Male,0,0.000773242,25 - 45
1.0,0,49,1,1,-1.0,2,0.0,7,0,1,172,1,Male,1,0.9988702,25 - 45
1.0,1,0,0,0,-1.0,8,,9,0,0,202,0,Male,0,0.0011794661,25 - 45
1.0,0,0,0,0,-1.0,5,0.0,9,0,1,128,1,Female,1,0.99870443,25 - 45
543.0,0,0,0,0,96.0,4,0.0,8,1,1,96,1,Male,1,0.99918705,25 - 45
1.0,0,1,0,0,-1.0,2,,3,0,1,567,1,Female,1,0.99062985,25 - 45
1.0,0,21,0,0,-1.0,2,74.0,5,1,0,435,1,Male,0,0.9654276,25 - 45
1.0,0,2,0,0,-1.0,2,,4,0,0,1059,0,Male,0,0.00020123275,25 - 45
0.0,0,2,0,0,0.0,6,0.0,4,0,0,44,1,Male,1,0.9863956,25 - 45
119.0,0,0,1,0,-119.0,3,0.0,10,1,0,120,1,Male,1,0.98809636,25 - 45
1.0,0,43,0,0,-1.0,0,,2,0,0,1081,0,Male,0,0.00027780572,25 - 45
0.0,0,3,0,0,0.0,0,0.0,2,1,1,124,1,Male,1,0.9979126,25 - 45
0.0,0,3,0,0,0.0,1,0.0,4,1,1,227,1,Male,1,0.9975573,25 - 45
0.0,1,0,0,0,0.0,2,1.0,5,0,1,830,1,Male,0,0.0053791744,25 - 45
1.0,0,0,0,0,-1.0,0,0.0,1,0,1,848,1,Female,1,0.009137144,25 - 45
1.0,0,1,0,1,-1.0,10,,8,0,1,153,1,Male,1,0.9985415,25 - 45
1.0,0,0,0,0,-1.0,1,,3,0,1,126,1,Male,1,0.9990527,25 - 45
1.0,0,42,0,0,-1.0,15,,9,0,0,800,0,Male,0,0.0010159875,25 - 45
3.0,0,0,0,0,-86.0,1,,2,0,0,287,0,Male,0,0.0017174908,25 - 45
0.0,0,18,0,0,0.0,2,,2,0,0,868,0,Male,0,0.00019569822,25 - 45
1.0,0,3,0,0,-1.0,13,,7,0,0,877,0,Male,0,0.00022486766,25 - 45
1.0,0,0,0,0,-1.0,1,,1,0,1,365,1,Male,1,0.9988846,25 - 45
1.0,0,0,0,1,-1.0,9,,4,0,1,140,1,Male,1,0.9990445,25 - 45
1.0,0,5,0,0,-1.0,6,22.0,3,0,1,895,1,Male,0,0.011262993,25 - 45
1.0,0,114,0,0,-1.0,1,,10,0,0,900,0,Male,0,0.0003900816,25 - 45
120.0,0,0,0,0,-120.0,2,,6,0,0,808,0,Male,0,0.00033344468,25 - 45
1.0,0,0,1,0,0.0,3,203.0,1,0,1,233,1,Male,1,0.99869245,25 - 45
1.0,0,0,0,0,-1.0,7,0.0,4,0,1,108,1,Male,1,0.9972837,25 - 45
47.0,0,0,0,0,-47.0,1,,1,0,0,1122,0,Male,0,0.00024737293,25 - 45
1.0,0,39,0,0,-1.0,8,,4,0,0,1085,0,Male,0,0.00027058698,25 - 45
1.0,0,0,0,0,-1.0,9,,6,0,0,771,0,Male,0,0.00028165572,25 - 45
0.0,0,14,0,0,0.0,1,,1,0,0,195,0,Male,0,0.0034211038,25 - 45
1.0,0,0,0,0,0.0,1,0.0,2,0,0,83,1,Male,0,0.7172494,25 - 45
28.0,0,0,0,0,-28.0,5,0.0,10,1,1,74,1,Male,1,0.9989581,25 - 45
77.0,0,0,0,0,22.0,10,0.0,9,1,0,22,1,Female,1,0.9844577,25 - 45
334.0,0,0,0,0,104.0,2,,2,0,0,104,0,Male,0,0.0013901964,25 - 45
222.0,0,0,0,0,1026.0,6,0.0,6,0,1,1026,1,Male,0,0.006211454,25 - 45
1.0,0,0,0,0,0.0,0,,1,1,1,376,1,Female,1,0.9966288,25 - 45
70.0,0,0,0,0,407.0,8,,8,0,0,407,1,Male,0,0.6701891,25 - 45
1.0,1,4,0,0,-1.0,5,0.0,9,0,1,63,1,Male,1,0.9991972,25 - 45
55.0,0,0,0,0,-55.0,4,,2,0,0,988,0,Male,0,0.0002231377,25 - 45
1.0,0,1,1,0,-1.0,11,0.0,9,0,1,278,1,Male,1,0.9993875,25 - 45
1.0,0,0,0,0,-1.0,0,,6,0,0,949,0,Male,0,0.00021103914,25 - 45
45.0,0,0,0,0,,3,,1,0,0,900,0,Male,0,0.00023980046,25 - 45
1.0,0,0,0,0,-1.0,1,,1,0,0,1055,0,Male,0,0.00016879014,25 - 45
1.0,0,0,0,0,-1.0,1,,5,0,0,1040,0,Male,0,0.00018172748,25 - 45
1.0,0,0,0,0,-1.0,0,,4,0,0,1090,0,Male,0,0.00020097659,25 - 45
1.0,0,0,0,0,-1.0,1,,5,0,0,326,0,Male,0,0.0031005929,25 - 45
1.0,0,1,1,0,-1.0,4,,3,0,0,805,0,Female,0,0.00019267212,25 - 45
1.0,0,1,0,1,-1.0,4,0.0,5,1,1,75,1,Male,1,0.99868125,25 - 45
0.0,0,1,0,0,0.0,0,0.0,3,0,1,355,1,Male,1,0.9970118,25 - 45
214.0,0,0,0,0,-214.0,11,,10,0,1,76,1,Male,1,0.99862957,25 - 45
0.0,0,2,0,2,0.0,14,34.0,10,0,0,49,1,Male,1,0.9942062,25 - 45
0.0,0,0,0,0,0.0,5,39.0,5,0,1,21,1,Male,1,0.99879116,25 - 45
5.0,0,0,0,0,-4.0,15,0.0,9,0,0,77,1,Female,1,0.98947453,25 - 45
156.0,0,0,0,0,37.0,1,0.0,3,0,1,37,1,Male,1,0.99921,25 - 45
1.0,0,0,0,0,-1.0,0,227.0,1,0,1,491,1,Male,1,0.99673235,25 - 45
1.0,0,0,0,0,-1.0,10,,7,0,0,1150,0,Male,0,0.0001978953,25 - 45
1.0,0,2,0,0,-1.0,2,,2,0,0,804,0,Male,0,0.00018606317,25 - 45
1.0,0,0,0,0,-1.0,0,,1,0,0,194,0,Male,0,0.0013851942,25 - 45
1.0,0,17,0,0,-1.0,0,,1,0,0,927,0,Male,0,0.00022309984,25 - 45
1.0,0,0,0,0,-1.0,0,,2,0,0,930,0,Female,0,0.0001655882,25 - 45
1.0,0,3,0,0,-1.0,2,,6,1,1,260,1,Female,1,0.9986921,25 - 45
1.0,0,0,1,3,-1.0,13,,7,0,1,579,1,Male,1,0.99676824,25 - 45
1.0,0,6,0,0,0.0,5,,5,0,1,231,1,Male,1,0.99920124,25 - 45
21.0,0,0,0,0,-21.0,1,,1,0,0,1004,0,Female,0,0.0002269239,25 - 45
27.0,0,0,0,0,-26.0,2,,6,0,1,74,1,Female,1,0.9982266,25 - 45
1.0,0,0,0,0,-1.0,8,,4,0,0,48,0,Male,0,0.0031012946,25 - 45
73.0,0,0,0,0,-73.0,1,,1,0,0,1031,0,Female,0,0.00024737293,25 - 45
1.0,0,0,0,0,-1.0,0,,1,0,1,363,1,Female,1,0.99896836,25 - 45
1.0,0,0,0,0,-1.0,5,,5,0,0,1144,0,Male,0,0.00017924012,25 - 45
1.0,0,29,0,0,-1.0,1,0.0,4,0,1,42,1,Male,1,0.99929357,25 - 45
1.0,0,5,0,0,0.0,9,0.0,7,1,1,96,1,Male,1,0.9992034,25 - 45
45.0,0,0,0,1,34.0,8,,4,0,0,34,1,Male,0,0.9630641,25 - 45
0.0,0,12,0,0,0.0,0,,4,0,0,163,0,Male,0,0.00246028,25 - 45
291.0,0,0,1,0,27.0,6,0.0,6,1,1,27,1,Male,1,0.99875546,25 - 45
37.0,0,0,0,0,-36.0,5,,2,0,1,8,1,Female,1,0.99861825,25 - 45
1.0,0,1,0,0,-1.0,7,0.0,6,1,1,171,1,Female,1,0.9985763,25 - 45
1.0,0,1,0,0,-1.0,9,0.0,4,1,1,68,1,Male,1,0.99904114,25 - 45
0.0,0,0,0,0,0.0,6,0.0,7,1,0,22,1,Male,1,0.982702,25 - 45
1.0,0,29,0,0,-1.0,0,0.0,2,0,1,648,1,Male,1,0.99682945,25 - 45
91.0,0,0,1,0,-91.0,8,,5,0,1,13,1,Male,1,0.9982243,25 - 45
1.0,0,0,0,0,212.0,0,161.0,2,1,0,212,1,Female,1,0.48540714,25 - 45
1.0,0,34,0,0,-1.0,5,1.0,10,1,1,179,1,Male,1,0.99934906,25 - 45
1.0,0,0,0,0,-1.0,1,,5,0,0,735,0,Female,0,0.00035662012,25 - 45
868.0,0,0,0,0,,7,,7,0,0,813,0,Male,0,0.00032427846,25 - 45
0.0,0,1,1,0,0.0,5,,2,0,0,1066,0,Male,0,0.00018436079,25 - 45
1389.0,0,0,1,0,,9,,8,0,0,1137,0,Male,0,0.00023273521,25 - 45
1.0,0,0,0,0,0.0,6,,7,0,0,1168,0,Female,0,0.0002010197,25 - 45
3.0,0,0,0,0,-3.0,0,,1,0,0,746,0,Male,0,0.00035682076,25 - 45
1.0,0,0,0,0,0.0,2,0.0,5,0,1,198,1,Female,1,0.9980995,25 - 45
1.0,0,0,0,0,-1.0,1,,4,0,0,914,0,Male,0,0.00018172748,25 - 45
0.0,0,1,0,0,0.0,0,,2,0,0,1134,0,Female,0,0.00019631757,25 - 45
0.0,0,1,0,0,0.0,1,,3,0,0,821,0,Female,0,0.0001992101,25 - 45
3.0,0,0,0,0,-3.0,4,0.0,3,0,1,140,1,Male,1,0.9982175,25 - 45
514.0,0,0,0,0,,2,,2,0,0,806,0,Male,0,0.00022758519,25 - 45
1.0,1,0,3,0,-1.0,6,,6,0,0,1129,0,Male,0,0.00019589592,25 - 45
1088.0,0,0,0,0,284.0,1,0.0,4,1,1,284,1,Male,1,0.9990115,25 - 45
1.0,0,0,0,0,-1.0,2,0.0,3,0,0,337,1,Female,1,0.85878354,25 - 45
2.0,0,0,0,0,-2.0,0,,1,0,0,739,0,Male,0,0.00031808598,25 - 45
1.0,0,11,0,0,0.0,3,1.0,2,0,1,446,1,Female,1,0.99672544,25 - 45
1.0,0,0,0,0,-1.0,1,,2,0,0,1135,0,Female,0,0.00015225238,25 - 45
1.0,0,0,0,1,-1.0,5,,5,1,1,27,1,Male,1,0.9988392,25 - 45
1.0,0,0,0,0,-1.0,2,,3,0,0,769,0,Male,0,0.00018739121,25 - 45
1.0,0,5,0,0,-1.0,3,0.0,3,0,1,263,1,Male,1,0.9982451,25 - 45
31.0,0,0,0,0,-31.0,8,,9,0,0,1121,0,Male,0,0.00021863922,25 - 45
121.0,0,0,0,0,7.0,1,,5,0,0,7,0,Female,1,0.0028547486,25 - 45
0.0,0,1,0,0,0.0,7,0.0,4,0,1,20,1,Female,1,0.9980635,25 - 45
1.0,0,0,0,0,-1.0,0,,2,0,0,1122,0,Male,0,0.0001655882,25 - 45
27.0,0,0,0,0,-27.0,2,0.0,5,0,1,520,1,Male,1,0.99681795,25 - 45
1472.0,0,0,0,0,,5,,2,0,0,975,0,Male,0,0.00020621906,25 - 45
1.0,0,0,0,0,0.0,2,,2,0,1,26,1,Female,1,0.9987184,25 - 45
1.0,0,0,0,0,0.0,7,0.0,9,0,0,8,1,Male,1,0.98715276,25 - 45
430.0,0,0,0,0,,2,,2,0,0,843,0,Female,0,0.00020621906,25 - 45
1.0,0,0,0,0,-1.0,5,,8,0,1,395,1,Male,1,0.996739,25 - 45
1.0,0,34,0,0,0.0,2,1.0,1,0,1,51,1,Male,1,0.99921453,25 - 45
1.0,0,0,0,0,-1.0,0,,2,0,0,960,0,Male,0,0.0001655882,25 - 45
1.0,0,39,0,0,-1.0,6,176.0,7,0,1,306,1,Male,1,0.9994844,25 - 45
1.0,0,0,0,0,-1.0,2,0.0,3,0,1,367,1,Male,1,0.99824166,25 - 45
1.0,0,24,0,0,-1.0,0,,7,0,0,815,0,Male,0,0.0003098619,25 - 45
90.0,0,0,0,0,-90.0,1,,2,0,0,798,0,Male,0,0.0002784424,25 - 45
1.0,0,34,0,0,0.0,1,0.0,3,0,1,80,1,Female,1,0.9989436,25 - 45
93.0,0,0,0,0,67.0,6,,6,0,0,67,1,Male,0,0.9346234,25 - 45
96.0,0,0,0,0,-96.0,2,,8,0,0,760,0,Male,0,0.00035060532,25 - 45
122.0,0,0,0,0,31.0,13,0.0,8,0,0,31,1,Male,0,0.94441485,25 - 45
1.0,0,0,0,0,-1.0,0,,1,0,0,783,0,Female,0,0.00022907536,25 - 45
1.0,0,1,0,0,0.0,11,0.0,7,0,0,265,1,Male,1,0.9906647,25 - 45
1.0,0,7,0,0,-1.0,3,,2,0,1,51,1,Male,1,0.9989506,25 - 45
1.0,0,14,1,0,-1.0,10,,9,0,1,118,1,Female,1,0.9993691,25 - 45
0.0,0,0,0,0,0.0,0,,2,0,0,866,0,Female,0,0.00018530541,25 - 45
0.0,0,2,0,0,-1.0,5,280.0,2,0,1,86,1,Male,1,0.99761754,25 - 45
1.0,0,23,0,0,-1.0,0,75.0,7,0,1,411,1,Male,1,0.9988404,25 - 45
75.0,0,0,0,0,74.0,6,0.0,3,0,0,74,1,Male,1,0.98205274,25 - 45
42.0,1,0,0,0,-42.0,8,0.0,8,1,1,78,1,Male,1,0.9988323,25 - 45
1.0,0,20,0,0,-1.0,0,1.0,7,0,1,35,1,Male,1,0.99949586,25 - 45
0.0,3,0,0,0,0.0,12,0.0,6,1,1,167,1,Male,1,0.997274,25 - 45
31.0,0,0,0,0,-31.0,1,,3,0,0,847,0,Female,0,0.00020447046,25 - 45
1.0,0,0,0,0,0.0,0,,9,0,0,7,0,Male,0,0.0023603556,25 - 45
1.0,0,0,0,0,-1.0,1,,9,0,0,1112,0,Male,0,0.00016514621,25 - 45
1.0,0,0,0,0,-1.0,1,,8,0,0,796,0,Male,0,0.00023923663,25 - 45
1.0,0,4,0,0,-1.0,0,,2,0,0,1155,0,Male,0,0.00019252705,25 - 45
1.0,0,0,0,0,-1.0,3,0.0,4,0,0,72,1,Male,1,0.9858059,25 - 45
1.0,0,6,0,1,-1.0,8,,10,1,1,12,1,Male,1,0.99917847,25 - 45
1.0,0,0,0,0,-1.0,0,,1,0,0,896,0,Male,0,0.00018357423,25 - 45
30.0,0,0,0,0,-30.0,4,,9,0,0,968,0,Male,0,0.00022178529,25 - 45
1.0,0,0,0,0,-1.0,2,,5,0,0,900,0,Male,0,0.00017924012,25 - 45
1.0,0,86,0,0,-1.0,0,0.0,2,1,1,492,1,Male,1,0.9976367,25 - 45
1.0,0,0,0,0,-1.0,1,0.0,8,1,1,182,1,Female,1,0.99922895,25 - 45
353.0,0,0,0,1,15.0,2,,7,0,0,15,1,Male,0,0.9236299,25 - 45
1.0,0,0,0,0,-1.0,9,,6,0,0,857,0,Male,0,0.0001830298,25 - 45
321.0,0,0,0,0,,4,,3,0,0,1147,0,Male,0,0.00020621906,25 - 45
21.0,0,0,0,0,,8,,1,0,0,987,0,Male,0,0.00020673803,25 - 45
1.0,0,0,0,0,-1.0,0,,9,0,0,958,0,Male,0,0.0001826393,25 - 45
1.0,0,0,0,0,-1.0,0,,8,0,0,1149,0,Female,0,0.00018751704,25 - 45
0.0,0,0,0,0,0.0,9,0.0,8,0,1,17,1,Male,1,0.9982456,25 - 45
1.0,0,0,0,0,-1.0,0,,7,0,0,1120,0,Male,0,0.00021103914,25 - 45
1.0,0,0,0,0,-1.0,0,,5,0,0,1102,0,Male,0,0.00020097659,25 - 45
2.0,0,0,0,0,-2.0,0,,2,0,0,974,0,Male,0,0.0001655882,25 - 45
1.0,1,0,0,0,-1.0,9,,7,0,1,139,1,Male,1,0.99935967,25 - 45
1.0,0,0,0,0,-1.0,2,,2,0,0,1130,0,Male,0,0.00015016839,25 - 45
1.0,0,0,0,0,-1.0,2,0.0,1,0,0,324,1,Male,0,0.88965666,25 - 45
1.0,0,0,0,0,-1.0,3,1.0,1,0,1,213,1,Male,1,0.9979954,25 - 45
1.0,0,0,0,0,-1.0,0,,1,0,0,1145,0,Male,0,0.00018357423,25 - 45
9.0,1,0,0,0,-8.0,10,1.0,6,0,0,86,1,Male,0,0.94526154,25 - 45
0.0,0,0,0,0,0.0,3,,7,0,0,812,0,Male,0,0.00024488498,25 - 45
3.0,0,0,0,0,-3.0,0,,3,0,0,1033,0,Female,0,0.00018575598,25 - 45
134.0,0,0,0,0,258.0,7,,10,0,0,258,1,Male,0,0.4691519,25 - 45
1.0,0,1,0,0,-1.0,0,,2,0,0,841,0,Male,0,0.00018590607,25 - 45
3.0,0,0,0,0,-3.0,1,,1,0,0,767,0,Male,0,0.00023627996,25 - 45
1.0,0,2,2,1,-1.0,11,,9,0,0,794,0,Male,0,0.00044988032,25 - 45
1.0,0,189,0,0,-1.0,4,,4,0,0,932,0,Male,0,0.00050915283,25 - 45
1.0,0,0,0,0,-1.0,0,,2,0,0,864,0,Female,0,0.0001655882,25 - 45
1.0,0,15,0,0,-1.0,2,,2,0,0,1038,0,Male,0,0.00019370829,25 - 45
1.0,0,0,0,0,-1.0,0,,1,0,0,868,0,Male,0,0.00018357423,25 - 45
0.0,0,1,0,0,0.0,4,,8,0,0,1078,0,Female,0,0.0001928975,25 - 45
1.0,0,0,0,0,-1.0,0,,3,0,0,1131,0,Male,0,0.0001655882,25 - 45
2.0,0,0,0,0,-2.0,0,0.0,2,1,1,334,1,Female,1,0.9988943,25 - 45
14.0,0,0,0,0,-5.0,2,,3,0,0,36,0,Male,0,0.002351278,25 - 45
75.0,0,0,0,0,-75.0,2,,3,0,1,883,1,Male,0,0.008853232,25 - 45
1.0,0,1,0,0,-1.0,0,,8,1,1,90,1,Male,1,0.9990582,25 - 45
2.0,0,0,0,0,-1.0,2,,1,0,1,326,1,Male,1,0.9981464,25 - 45
1.0,0,5,1,0,-1.0,14,0.0,7,0,0,81,1,Male,0,0.71729624,25 - 45
45.0,0,0,0,0,-45.0,1,,2,0,0,921,0,Female,0,0.0002231377,25 - 45
1.0,0,0,0,0,-1.0,2,0.0,10,0,1,62,1,Male,1,0.9990056,25 - 45
1.0,0,0,0,0,-1.0,6,0.0,5,0,1,106,1,Male,1,0.9970456,25 - 45
1.0,0,0,0,0,-1.0,3,,2,0,0,774,0,Male,0,0.00018739121,25 - 45
1.0,0,36,0,0,-1.0,0,0.0,8,1,1,130,1,Male,1,0.99957865,25 - 45
92.0,1,0,0,0,50.0,5,19.0,10,0,1,31,1,Male,1,0.9991967,25 - 45
1.0,0,75,0,0,-1.0,1,,3,0,0,1128,0,Male,0,0.0002715802,25 - 45
1.0,0,1,0,0,-1.0,3,0.0,5,1,0,428,1,Male,0,0.9494718,25 - 45
1.0,0,1,0,0,-1.0,1,,5,0,0,936,0,Male,0,0.00021351672,25 - 45
1.0,0,25,0,2,-1.0,6,,6,0,0,1181,0,Male,0,0.00022685144,25 - 45
1.0,0,0,0,0,-1.0,3,,2,0,1,484,1,Female,1,0.99516785,25 - 45
435.0,2,3,0,1,-1.0,4,,10,0,0,974,0,Male,0,0.00024479046,25 - 45
66.0,0,0,0,0,48.0,7,18.0,6,0,1,30,1,Female,1,0.9993419,25 - 45
1.0,0,0,0,0,-1.0,0,,1,0,0,293,1,Male,0,0.8933138,25 - 45
1.0,0,0,0,0,-1.0,3,0.0,1,0,1,234,1,Male,1,0.997586,25 - 45
0.0,0,0,1,2,171.0,8,71.0,9,0,1,100,1,Male,1,0.99843496,25 - 45
1.0,0,0,0,0,-1.0,13,,10,0,1,21,1,Male,1,0.99910766,25 - 45
999.0,0,0,0,0,,1,,4,0,0,893,0,Male,0,0.0002461392,25 - 45
1.0,0,0,0,0,-1.0,0,,1,0,0,1053,0,Male,0,0.00018357423,25 - 45
1.0,0,0,0,0,-1.0,1,,1,0,0,544,0,Male,0,0.00065000355,25 - 45
1.0,0,59,0,1,-1.0,3,,8,1,1,62,1,Male,1,0.9992543,25 - 45
0.0,0,0,0,0,0.0,0,,2,0,0,1145,0,Male,0,0.00018530541,25 - 45
3.0,1,0,0,0,-2.0,0,101.0,2,0,1,58,1,Female,1,0.9990101,25 - 45
1.0,0,0,0,0,-1.0,0,,1,0,0,1180,0,Female,0,0.00018357423,25 - 45
0.0,0,1,0,0,0.0,0,,2,0,0,799,0,Male,0,0.00024497678,25 - 45
1.0,0,26,0,0,-1.0,9,0.0,8,1,1,86,1,Male,1,0.9990747,25 - 45
0.0,0,0,0,0,0.0,1,,1,1,1,182,1,Male,1,0.99799204,25 - 45
1.0,0,1,0,0,-1.0,0,,4,0,1,75,1,Female,1,0.99910897,25 - 45
1.0,0,257,0,0,-1.0,5,,6,0,0,1049,0,Male,0,0.0012207719,25 - 45
1.0,0,164,0,0,-1.0,3,0.0,8,1,1,406,1,Male,1,0.9987081,25 - 45
2.0,0,0,0,0,-2.0,1,,2,0,0,743,0,Male,0,0.00026381947,25 - 45
0.0,0,3,0,0,0.0,2,,6,1,0,52,1,Male,0,0.7876352,25 - 45
1.0,0,14,0,0,0.0,0,,1,0,0,825,0,Male,0,0.00023124526,25 - 45
1.0,0,2,0,0,-1.0,1,,9,0,0,211,0,Female,0,0.0019985742,25 - 45
1.0,0,0,0,0,-1.0,4,,6,1,1,706,1,Male,1,0.9949307,25 - 45
1.0,0,2,0,0,0.0,1,,1,0,0,860,0,Male,0,0.00018603551,25 - 45
1.0,0,0,0,0,-1.0,0,,3,0,0,848,0,Female,0,0.0001655882,25 - 45
1.0,0,0,0,0,-1.0,0,,1,0,1,113,1,Male,1,0.99867564,25 - 45
1.0,0,0,0,0,-1.0,0,,1,0,0,1068,0,Male,0,0.00018357423,25 - 45
1.0,0,27,0,0,-1.0,7,0.0,7,0,1,203,1,Male,1,0.999231,25 - 45
1.0,0,0,0,0,-1.0,0,,1,0,0,1061,0,Female,0,0.00018357423,25 - 45
1.0,0,0,0,0,-1.0,10,0.0,9,0,1,147,1,Male,1,0.99925905,25 - 45
44.0,0,0,0,0,-44.0,3,0.0,2,0,1,602,1,Female,1,0.99715257,25 - 45
1.0,0,1,1,0,-1.0,3,0.0,6,0,1,8,1,Male,1,0.9989396,25 - 45
1.0,0,68,0,0,-1.0,7,,6,0,0,111,0,Male,0,0.0024475348,25 - 45
1.0,0,0,0,0,-1.0,3,0.0,4,0,1,128,1,Male,1,0.99822944,25 - 45
8.0,0,0,0,3,-8.0,17,0.0,10,0,1,35,1,Female,1,0.9987457,25 - 45
1.0,0,0,0,0,-1.0,0,,1,0,0,732,0,Male,0,0.00060740317,25 - 45
1.0,0,0,0,0,-1.0,1,,5,0,0,947,0,Male,0,0.00018172748,25 - 45
168.0,0,0,0,0,-168.0,5,1.0,5,1,1,390,1,Female,1,0.9963726,25 - 45
1.0,0,0,0,0,-1.0,0,,3,0,0,929,0,Male,0,0.0001655882,25 - 45
1.0,0,0,0,0,0.0,2,,7,0,0,1175,0,Male,0,0.00019580795,25 - 45
1.0,0,0,0,0,-1.0,0,,1,0,0,819,0,Male,0,0.00020259463,25 - 45
0.0,0,0,0,0,0.0,1,,1,0,0,1127,0,Male,0,0.00018888857,25 - 45
1.0,0,8,0,0,-1.0,6,,5,1,1,103,1,Male,1,0.9985958,25 - 45
151.0,0,0,0,0,-151.0,4,0.0,4,1,1,215,1,Male,1,0.99892944,25 - 45
1.0,1,18,0,0,-1.0,2,,3,0,1,23,1,Male,1,0.99832946,25 - 45
1.0,0,42,0,0,0.0,2,233.0,2,0,1,127,1,Male,1,0.9989202,25 - 45
65.0,0,0,0,0,-67.0,6,,1,0,1,62,1,Female,1,0.9988617,25 - 45
1.0,0,1,0,0,-1.0,2,0.0,2,1,1,71,1,Male,1,0.9987205,25 - 45
0.0,0,39,0,0,-1.0,17,39.0,6,0,1,272,1,Male,1,0.99872357,25 - 45
1.0,0,0,0,0,-1.0,3,,1,0,0,1083,0,Male,0,0.00016647982,25 - 45
0.0,1,1,0,0,0.0,2,0.0,4,1,0,24,1,Male,1,0.99018466,25 - 45
1.0,0,81,0,0,-1.0,0,,1,0,0,1100,0,Male,0,0.00030797702,25 - 45
1.0,0,0,0,2,-1.0,8,,6,1,1,881,1,Male,0,0.007401577,25 - 45
1.0,0,0,0,0,-1.0,1,,1,0,1,481,1,Male,1,0.99723333,25 - 45
4.0,0,0,0,0,-4.0,1,,2,0,0,113,1,Male,0,0.83065146,25 - 45
9.0,0,0,0,0,-9.0,5,0.0,4,0,1,183,1,Female,1,0.998516,25 - 45
0.0,0,0,0,0,0.0,0,,1,0,0,933,0,Female,0,0.00020543269,25 - 45
1.0,0,1,0,0,0.0,12,0.0,6,0,1,49,1,Male,1,0.99878687,25 - 45
1.0,0,0,0,0,0.0,0,,4,0,0,1089,0,Female,0,0.00020908473,25 - 45
1.0,0,1,2,1,-1.0,5,,7,0,1,90,1,Male,1,0.9985261,25 - 45
1.0,0,42,0,0,-1.0,9,52.0,7,0,1,116,1,Male,1,0.99943537,25 - 45
1.0,0,0,0,0,-1.0,0,0.0,1,1,1,827,1,Male,0,0.0109845335,25 - 45
3.0,0,0,0,0,-2.0,0,,3,0,0,934,0,Female,0,0.00018575598,25 - 45
1.0,0,1,0,0,-1.0,5,455.0,7,0,0,6,1,Female,1,0.9813107,25 - 45
0.0,0,1,0,0,0.0,0,,1,0,0,855,0,Male,0,0.00021764069,25 - 45
31.0,0,0,0,0,-31.0,1,,5,0,0,974,0,Male,0,0.00024405218,25 - 45
1.0,0,0,0,0,,0,,1,0,1,491,1,Male,1,0.99611473,25 - 45
2.0,0,0,0,0,-2.0,5,,2,0,0,421,0,Male,0,0.0007672877,25 - 45
1.0,0,52,0,0,0.0,1,,1,1,1,65,1,Male,1,0.999108,25 - 45
1.0,0,0,0,0,-1.0,2,,1,0,0,918,0,Male,0,0.00016647982,25 - 45
1.0,0,0,0,0,-1.0,0,0.0,2,0,1,298,1,Male,1,0.9988764,25 - 45
1.0,0,0,0,0,-1.0,1,,3,0,0,845,0,Male,0,0.00015225238,25 - 45
1.0,2,0,1,0,-1.0,14,,6,0,0,785,0,Female,0,0.00038697946,25 - 45
1.0,0,0,0,0,275.0,5,241.0,9,0,1,34,1,Female,1,0.9982191,25 - 45
1.0,4,90,3,0,-1.0,15,0.0,6,0,0,257,1,Male,1,0.98369676,25 - 45
0.0,0,1,0,0,0.0,0,,1,0,0,890,0,Male,0,0.00021764069,25 - 45
